DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Points,Year,RaceNumber,EventName,CircuitName
27,HUL,Kick Sauber,18.0,13.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest
55,SAI,Williams,13.0,14.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest
23,ALB,Williams,19.0,15.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest
31,OCO,Haas F1 Team,17.0,16.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest
22,TSU,Red Bull Racing,20.0,17.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest
43,COL,Alpine,14.0,18.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest
10,GAS,Alpine,16.0,19.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest
87,BEA,Haas F1 Team,11.0,20.0,Retired,0.0,2025,14,Hungarian Grand Prix,Budapest
81,PIA,McLaren,1.0,1.0,Finished,25.0,2025,15,Dutch Grand Prix,Zandvoort
1,VER,Red Bull Racing,3.0,2.0,Finished,18.0,2025,15,Dutch Grand Prix,Zandvoort
6,HAD,Racing Bulls,4.0,3.0,Finished,15.0,2025,15,Dutch Grand Prix,Zandvoort
63,RUS,Mercedes,5.0,4.0,Finished,12.0,2025,15,Dutch Grand Prix,Zandvoort
23,ALB,Williams,15.0,5.0,Finished,10.0,2025,15,Dutch Grand Prix,Zandvoort
87,BEA,Haas F1 Team,20.0,6.0,Finished,8.0,2025,15,Dutch Grand Prix,Zandvoort
18,STR,Aston Martin,19.0,7.0,Finished,6.0,2025,15,Dutch Grand Prix,Zandvoort
14,ALO,Aston Martin,10.0,8.0,Finished,4.0,2025,15,Dutch Grand Prix,Zandvoort
22,TSU,Red Bull Racing,12.0,9.0,Finished,2.0,2025,15,Dutch Grand Prix,Zandvoort
31,OCO,Haas F1 Team,18.0,10.0,Finished,1.0,2025,15,Dutch Grand Prix,Zandvoort
43,COL,Alpine,16.0,11.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort
30,LAW,Racing Bulls,8.0,12.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort
55,SAI,Williams,9.0,13.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort
27,HUL,Kick Sauber,17.0,14.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort
5,BOR,Kick Sauber,13.0,15.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort
12,ANT,Mercedes,11.0,16.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort
10,GAS,Alpine,14.0,17.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort
4,NOR,McLaren,2.0,18.0,Retired,0.0,2025,15,Dutch Grand Prix,Zandvoort
16,LEC,Ferrari,6.0,19.0,Retired,0.0,2025,15,Dutch Grand Prix,Zandvoort
44,HAM,Ferrari,7.0,20.0,Retired,0.0,2025,15,Dutch Grand Prix,Zandvoort
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2025,16,Italian Grand Prix,Monza
4,NOR,McLaren,2.0,2.0,Finished,18.0,2025,16,Italian Grand Prix,Monza
81,PIA,McLaren,3.0,3.0,Finished,15.0,2025,16,Italian Grand Prix,Monza
16,LEC,Ferrari,4.0,4.0,Finished,12.0,2025,16,Italian Grand Prix,Monza
63,RUS,Mercedes,5.0,5.0,Finished,10.0,2025,16,Italian Grand Prix,Monza
44,HAM,Ferrari,10.0,6.0,Finished,8.0,2025,16,Italian Grand Prix,Monza
23,ALB,Williams,14.0,7.0,Finished,6.0,2025,16,Italian Grand Prix,Monza
5,BOR,Kick Sauber,7.0,8.0,Finished,4.0,2025,16,Italian Grand Prix,Monza
12,ANT,Mercedes,6.0,9.0,Finished,2.0,2025,16,Italian Grand Prix,Monza
6,HAD,Racing Bulls,19.0,10.0,Finished,1.0,2025,16,Italian Grand Prix,Monza
55,SAI,Williams,13.0,11.0,Finished,0.0,2025,16,Italian Grand Prix,Monza
87,BEA,Haas F1 Team,11.0,12.0,Finished,0.0,2025,16,Italian Grand Prix,Monza
22,TSU,Red Bull Racing,9.0,13.0,Finished,0.0,2025,16,Italian Grand Prix,Monza
30,LAW,Racing Bulls,18.0,14.0,Finished,0.0,2025,16,Italian Grand Prix,Monza
31,OCO,Haas F1 Team,15.0,15.0,Lapped,0.0,2025,16,Italian Grand Prix,Monza
10,GAS,Alpine,20.0,16.0,Lapped,0.0,2025,16,Italian Grand Prix,Monza
43,COL,Alpine,17.0,17.0,Lapped,0.0,2025,16,Italian Grand Prix,Monza
18,STR,Aston Martin,16.0,18.0,Lapped,0.0,2025,16,Italian Grand Prix,Monza
14,ALO,Aston Martin,8.0,19.0,Retired,0.0,2025,16,Italian Grand Prix,Monza
27,HUL,Kick Sauber,12.0,20.0,Did not start,0.0,2025,16,Italian Grand Prix,Monza
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2025,17,Azerbaijan Grand Prix,Baku
63,RUS,Mercedes,5.0,2.0,Finished,18.0,2025,17,Azerbaijan Grand Prix,Baku
55,SAI,Williams,2.0,3.0,Finished,15.0,2025,17,Azerbaijan Grand Prix,Baku
12,ANT,Mercedes,4.0,4.0,Finished,12.0,2025,17,Azerbaijan Grand Prix,Baku
30,LAW,Racing Bulls,3.0,5.0,Finished,10.0,2025,17,Azerbaijan Grand Prix,Baku
22,TSU,Red Bull Racing,6.0,6.0,Finished,8.0,2025,17,Azerbaijan Grand Prix,Baku
4,NOR,McLaren,7.0,7.0,Finished,6.0,2025,17,Azerbaijan Grand Prix,Baku
44,HAM,Ferrari,12.0,8.0,Finished,4.0,2025,17,Azerbaijan Grand Prix,Baku
16,LEC,Ferrari,10.0,9.0,Finished,2.0,2025,17,Azerbaijan Grand Prix,Baku
6,HAD,Racing Bulls,8.0,10.0,Finished,1.0,2025,17,Azerbaijan Grand Prix,Baku
5,BOR,Kick Sauber,13.0,11.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku
87,BEA,Haas F1 Team,15.0,12.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku
23,ALB,Williams,19.0,13.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku
31,OCO,Haas F1 Team,20.0,14.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku
14,ALO,Aston Martin,11.0,15.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku
27,HUL,Kick Sauber,17.0,16.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku
18,STR,Aston Martin,14.0,17.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku
10,GAS,Alpine,18.0,18.0,Lapped,0.0,2025,17,Azerbaijan Grand Prix,Baku
43,COL,Alpine,16.0,19.0,Lapped,0.0,2025,17,Azerbaijan Grand Prix,Baku
81,PIA,McLaren,9.0,20.0,Retired,0.0,2025,17,Azerbaijan Grand Prix,Baku
63,RUS,Mercedes,1.0,1.0,Finished,25.0,2025,18,Singapore Grand Prix,Marina Bay
1,VER,Red Bull Racing,2.0,2.0,Finished,18.0,2025,18,Singapore Grand Prix,Marina Bay
4,NOR,McLaren,5.0,3.0,Finished,15.0,2025,18,Singapore Grand Prix,Marina Bay
81,PIA,McLaren,3.0,4.0,Finished,12.0,2025,18,Singapore Grand Prix,Marina Bay
12,ANT,Mercedes,4.0,5.0,Finished,10.0,2025,18,Singapore Grand Prix,Marina Bay
16,LEC,Ferrari,7.0,6.0,Finished,8.0,2025,18,Singapore Grand Prix,Marina Bay
14,ALO,Aston Martin,10.0,7.0,Finished,6.0,2025,18,Singapore Grand Prix,Marina Bay
44,HAM,Ferrari,6.0,8.0,Finished,4.0,2025,18,Singapore Grand Prix,Marina Bay
87,BEA,Haas F1 Team,9.0,9.0,Finished,2.0,2025,18,Singapore Grand Prix,Marina Bay
55,SAI,Williams,18.0,10.0,Lapped,1.0,2025,18,Singapore Grand Prix,Marina Bay
6,HAD,Racing Bulls,8.0,11.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay
22,TSU,Red Bull Racing,13.0,12.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay
18,STR,Aston Martin,15.0,13.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay
23,ALB,Williams,20.0,14.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay
30,LAW,Racing Bulls,12.0,15.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay
43,COL,Alpine,16.0,16.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay
5,BOR,Kick Sauber,14.0,17.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay
31,OCO,Haas F1 Team,17.0,18.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay
10,GAS,Alpine,19.0,19.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay
27,HUL,Kick Sauber,11.0,20.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2025,19,United States Grand Prix,Austin
4,NOR,McLaren,2.0,2.0,Finished,18.0,2025,19,United States Grand Prix,Austin
16,LEC,Ferrari,3.0,3.0,Finished,15.0,2025,19,United States Grand Prix,Austin
44,HAM,Ferrari,5.0,4.0,Finished,12.0,2025,19,United States Grand Prix,Austin
81,PIA,McLaren,6.0,5.0,Finished,10.0,2025,19,United States Grand Prix,Austin
63,RUS,Mercedes,4.0,6.0,Finished,8.0,2025,19,United States Grand Prix,Austin
22,TSU,Red Bull Racing,13.0,7.0,Finished,6.0,2025,19,United States Grand Prix,Austin
27,HUL,Kick Sauber,11.0,8.0,Finished,4.0,2025,19,United States Grand Prix,Austin
87,BEA,Haas F1 Team,8.0,9.0,Finished,2.0,2025,19,United States Grand Prix,Austin
14,ALO,Aston Martin,10.0,10.0,Finished,1.0,2025,19,United States Grand Prix,Austin
30,LAW,Racing Bulls,12.0,11.0,Finished,0.0,2025,19,United States Grand Prix,Austin
18,STR,Aston Martin,19.0,12.0,Finished,0.0,2025,19,United States Grand Prix,Austin
12,ANT,Mercedes,7.0,13.0,Finished,0.0,2025,19,United States Grand Prix,Austin
23,ALB,Williams,18.0,14.0,Finished,0.0,2025,19,United States Grand Prix,Austin
31,OCO,Haas F1 Team,17.0,15.0,Finished,0.0,2025,19,United States Grand Prix,Austin
6,HAD,Racing Bulls,20.0,16.0,Finished,0.0,2025,19,United States Grand Prix,Austin
43,COL,Alpine,15.0,17.0,Lapped,0.0,2025,19,United States Grand Prix,Austin
5,BOR,Kick Sauber,16.0,18.0,Lapped,0.0,2025,19,United States Grand Prix,Austin
10,GAS,Alpine,14.0,19.0,Lapped,0.0,2025,19,United States Grand Prix,Austin
55,SAI,Williams,9.0,20.0,Retired,0.0,2025,19,United States Grand Prix,Austin
4,NOR,McLaren,1.0,1.0,Finished,25.0,2025,20,Mexico City Grand Prix,Mexico City
16,LEC,Ferrari,2.0,2.0,Finished,18.0,2025,20,Mexico City Grand Prix,Mexico City
1,VER,Red Bull Racing,5.0,3.0,Finished,15.0,2025,20,Mexico City Grand Prix,Mexico City
87,BEA,Haas F1 Team,9.0,4.0,Finished,12.0,2025,20,Mexico City Grand Prix,Mexico City
81,PIA,McLaren,7.0,5.0,Finished,10.0,2025,20,Mexico City Grand Prix,Mexico City
12,ANT,Mercedes,6.0,6.0,Finished,8.0,2025,20,Mexico City Grand Prix,Mexico City
63,RUS,Mercedes,4.0,7.0,Finished,6.0,2025,20,Mexico City Grand Prix,Mexico City
44,HAM,Ferrari,3.0,8.0,Finished,4.0,2025,20,Mexico City Grand Prix,Mexico City
31,OCO,Haas F1 Team,11.0,9.0,Finished,2.0,2025,20,Mexico City Grand Prix,Mexico City
5,BOR,Kick Sauber,16.0,10.0,Finished,1.0,2025,20,Mexico City Grand Prix,Mexico City
22,TSU,Red Bull Racing,10.0,11.0,Finished,0.0,2025,20,Mexico City Grand Prix,Mexico City
23,ALB,Williams,17.0,12.0,Lapped,0.0,2025,20,Mexico City Grand Prix,Mexico City
6,HAD,Racing Bulls,8.0,13.0,Lapped,0.0,2025,20,Mexico City Grand Prix,Mexico City
18,STR,Aston Martin,19.0,14.0,Lapped,0.0,2025,20,Mexico City Grand Prix,Mexico City
10,GAS,Alpine,18.0,15.0,Lapped,0.0,2025,20,Mexico City Grand Prix,Mexico City
43,COL,Alpine,20.0,16.0,Lapped,0.0,2025,20,Mexico City Grand Prix,Mexico City
55,SAI,Williams,12.0,17.0,Retired,0.0,2025,20,Mexico City Grand Prix,Mexico City
14,ALO,Aston Martin,14.0,18.0,Retired,0.0,2025,20,Mexico City Grand Prix,Mexico City
27,HUL,Kick Sauber,13.0,19.0,Retired,0.0,2025,20,Mexico City Grand Prix,Mexico City
30,LAW,Racing Bulls,15.0,20.0,Retired,0.0,2025,20,Mexico City Grand Prix,Mexico City
4,NOR,McLaren,1.0,1.0,Finished,25.0,2025,21,São Paulo Grand Prix,São Paulo
12,ANT,Mercedes,2.0,2.0,Finished,18.0,2025,21,São Paulo Grand Prix,São Paulo
1,VER,Red Bull Racing,19.0,3.0,Finished,15.0,2025,21,São Paulo Grand Prix,São Paulo
63,RUS,Mercedes,6.0,4.0,Finished,12.0,2025,21,São Paulo Grand Prix,São Paulo
81,PIA,McLaren,4.0,5.0,Finished,10.0,2025,21,São Paulo Grand Prix,São Paulo
87,BEA,Haas F1 Team,8.0,6.0,Finished,8.0,2025,21,São Paulo Grand Prix,São Paulo
30,LAW,Racing Bulls,7.0,7.0,Finished,6.0,2025,21,São Paulo Grand Prix,São Paulo
6,HAD,Racing Bulls,5.0,8.0,Finished,4.0,2025,21,São Paulo Grand Prix,São Paulo
27,HUL,Kick Sauber,10.0,9.0,Finished,2.0,2025,21,São Paulo Grand Prix,São Paulo
10,GAS,Alpine,9.0,10.0,Finished,1.0,2025,21,São Paulo Grand Prix,São Paulo
23,ALB,Williams,12.0,11.0,Finished,0.0,2025,21,São Paulo Grand Prix,São Paulo
31,OCO,Haas F1 Team,20.0,12.0,Finished,0.0,2025,21,São Paulo Grand Prix,São Paulo
55,SAI,Williams,15.0,13.0,Finished,0.0,2025,21,São Paulo Grand Prix,São Paulo
14,ALO,Aston Martin,11.0,14.0,Finished,0.0,2025,21,São Paulo Grand Prix,São Paulo
43,COL,Alpine,16.0,15.0,Finished,0.0,2025,21,São Paulo Grand Prix,São Paulo
18,STR,Aston Martin,14.0,16.0,Finished,0.0,2025,21,São Paulo Grand Prix,São Paulo
22,TSU,Red Bull Racing,17.0,17.0,Finished,0.0,2025,21,São Paulo Grand Prix,São Paulo
44,HAM,Ferrari,13.0,18.0,Retired,0.0,2025,21,São Paulo Grand Prix,São Paulo
16,LEC,Ferrari,3.0,19.0,Retired,0.0,2025,21,São Paulo Grand Prix,São Paulo
5,BOR,Kick Sauber,18.0,20.0,Retired,0.0,2025,21,São Paulo Grand Prix,São Paulo
1,VER,Red Bull Racing,2.0,1.0,Finished,25.0,2025,22,Las Vegas Grand Prix,Las Vegas
63,RUS,Mercedes,4.0,2.0,Finished,18.0,2025,22,Las Vegas Grand Prix,Las Vegas
12,ANT,Mercedes,17.0,3.0,Finished,15.0,2025,22,Las Vegas Grand Prix,Las Vegas
16,LEC,Ferrari,9.0,4.0,Finished,12.0,2025,22,Las Vegas Grand Prix,Las Vegas
55,SAI,Williams,3.0,5.0,Finished,10.0,2025,22,Las Vegas Grand Prix,Las Vegas
6,HAD,Racing Bulls,8.0,6.0,Finished,8.0,2025,22,Las Vegas Grand Prix,Las Vegas
27,HUL,Kick Sauber,11.0,7.0,Finished,6.0,2025,22,Las Vegas Grand Prix,Las Vegas
44,HAM,Ferrari,19.0,8.0,Finished,4.0,2025,22,Las Vegas Grand Prix,Las Vegas
31,OCO,Haas F1 Team,13.0,9.0,Finished,2.0,2025,22,Las Vegas Grand Prix,Las Vegas
87,BEA,Haas F1 Team,14.0,10.0,Finished,1.0,2025,22,Las Vegas Grand Prix,Las Vegas
14,ALO,Aston Martin,7.0,11.0,Finished,0.0,2025,22,Las Vegas Grand Prix,Las Vegas
22,TSU,Red Bull Racing,20.0,12.0,Finished,0.0,2025,22,Las Vegas Grand Prix,Las Vegas
10,GAS,Alpine,10.0,13.0,Finished,0.0,2025,22,Las Vegas Grand Prix,Las Vegas
30,LAW,Racing Bulls,6.0,14.0,Lapped,0.0,2025,22,Las Vegas Grand Prix,Las Vegas
43,COL,Alpine,15.0,15.0,Lapped,0.0,2025,22,Las Vegas Grand Prix,Las Vegas
23,ALB,Williams,16.0,16.0,Retired,0.0,2025,22,Las Vegas Grand Prix,Las Vegas
5,BOR,Kick Sauber,18.0,17.0,Retired,0.0,2025,22,Las Vegas Grand Prix,Las Vegas
18,STR,Aston Martin,12.0,18.0,Retired,0.0,2025,22,Las Vegas Grand Prix,Las Vegas
4,NOR,McLaren,1.0,19.0,Disqualified,0.0,2025,22,Las Vegas Grand Prix,Las Vegas
81,PIA,McLaren,5.0,20.0,Disqualified,0.0,2025,22,Las Vegas Grand Prix,Las Vegas
1,VER,Red Bull Racing,3.0,1.0,Finished,25.0,2025,23,Qatar Grand Prix,Lusail
81,PIA,McLaren,1.0,2.0,Finished,18.0,2025,23,Qatar Grand Prix,Lusail
55,SAI,Williams,7.0,3.0,Finished,15.0,2025,23,Qatar Grand Prix,Lusail
4,NOR,McLaren,2.0,4.0,Finished,12.0,2025,23,Qatar Grand Prix,Lusail
12,ANT,Mercedes,5.0,5.0,Finished,10.0,2025,23,Qatar Grand Prix,Lusail
63,RUS,Mercedes,4.0,6.0,Finished,8.0,2025,23,Qatar Grand Prix,Lusail
14,ALO,Aston Martin,8.0,7.0,Finished,6.0,2025,23,Qatar Grand Prix,Lusail
16,LEC,Ferrari,10.0,8.0,Finished,4.0,2025,23,Qatar Grand Prix,Lusail
30,LAW,Racing Bulls,12.0,9.0,Finished,2.0,2025,23,Qatar Grand Prix,Lusail
22,TSU,Red Bull Racing,15.0,10.0,Finished,1.0,2025,23,Qatar Grand Prix,Lusail
23,ALB,Williams,14.0,11.0,Finished,0.0,2025,23,Qatar Grand Prix,Lusail
44,HAM,Ferrari,17.0,12.0,Finished,0.0,2025,23,Qatar Grand Prix,Lusail
5,BOR,Kick Sauber,19.0,13.0,Finished,0.0,2025,23,Qatar Grand Prix,Lusail
43,COL,Alpine,20.0,14.0,Lapped,0.0,2025,23,Qatar Grand Prix,Lusail
31,OCO,Haas F1 Team,16.0,15.0,Lapped,0.0,2025,23,Qatar Grand Prix,Lusail
10,GAS,Alpine,9.0,16.0,Lapped,0.0,2025,23,Qatar Grand Prix,Lusail
18,STR,Aston Martin,18.0,17.0,Retired,0.0,2025,23,Qatar Grand Prix,Lusail
6,HAD,Racing Bulls,6.0,18.0,Retired,0.0,2025,23,Qatar Grand Prix,Lusail
87,BEA,Haas F1 Team,13.0,19.0,Retired,0.0,2025,23,Qatar Grand Prix,Lusail
27,HUL,Kick Sauber,11.0,20.0,Retired,0.0,2025,23,Qatar Grand Prix,Lusail
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2025,24,Abu Dhabi Grand Prix,Yas Island
81,PIA,McLaren,3.0,2.0,Finished,18.0,2025,24,Abu Dhabi Grand Prix,Yas Island
4,NOR,McLaren,2.0,3.0,Finished,15.0,2025,24,Abu Dhabi Grand Prix,Yas Island
16,LEC,Ferrari,5.0,4.0,Finished,12.0,2025,24,Abu Dhabi Grand Prix,Yas Island
63,RUS,Mercedes,4.0,5.0,Finished,10.0,2025,24,Abu Dhabi Grand Prix,Yas Island
14,ALO,Aston Martin,6.0,6.0,Finished,8.0,2025,24,Abu Dhabi Grand Prix,Yas Island
31,OCO,Haas F1 Team,8.0,7.0,Finished,6.0,2025,24,Abu Dhabi Grand Prix,Yas Island
44,HAM,Ferrari,16.0,8.0,Finished,4.0,2025,24,Abu Dhabi Grand Prix,Yas Island
27,HUL,Kick Sauber,18.0,9.0,Finished,2.0,2025,24,Abu Dhabi Grand Prix,Yas Island
18,STR,Aston Martin,15.0,10.0,Finished,1.0,2025,24,Abu Dhabi Grand Prix,Yas Island
5,BOR,Kick Sauber,7.0,11.0,Finished,0.0,2025,24,Abu Dhabi Grand Prix,Yas Island
87,BEA,Haas F1 Team,11.0,12.0,Finished,0.0,2025,24,Abu Dhabi Grand Prix,Yas Island
55,SAI,Williams,12.0,13.0,Finished,0.0,2025,24,Abu Dhabi Grand Prix,Yas Island
22,TSU,Red Bull Racing,10.0,14.0,Finished,0.0,2025,24,Abu Dhabi Grand Prix,Yas Island
12,ANT,Mercedes,14.0,15.0,Finished,0.0,2025,24,Abu Dhabi Grand Prix,Yas Island
23,ALB,Williams,17.0,16.0,Finished,0.0,2025,24,Abu Dhabi Grand Prix,Yas Island
6,HAD,Racing Bulls,9.0,17.0,Lapped,0.0,2025,24,Abu Dhabi Grand Prix,Yas Island
30,LAW,Racing Bulls,13.0,18.0,Lapped,0.0,2025,24,Abu Dhabi Grand Prix,Yas Island
10,GAS,Alpine,19.0,19.0,Lapped,0.0,2025,24,Abu Dhabi Grand Prix,Yas Island
43,COL,Alpine,20.0,20.0,Lapped,0.0,2025,24,Abu Dhabi Grand Prix,Yas Island
